Time (sec), Avg. Response Time (us)
1073,14144.666666666666
1074,15205.0
1075,13130.0
1076,11401.666666666666
1077,12459.666666666666
1078,13280.666666666666
1079,13604.333333333334
1080,13059.666666666666
1081,12189.666666666666
1082,11487.333333333334
1083,11077.333333333334
1084,12742.666666666666
1085,11688.0
1086,10832.0
1087,11046.0
1088,13101.333333333334
1089,12358.666666666666
1090,12498.666666666666
1091,12159.0
1092,11221.333333333334
1093,11170.666666666666
1094,12348.666666666666
1095,11702.333333333334
1096,10941.333333333334
1097,10952.333333333334
1098,12203.333333333334
1099,12213.666666666666
1100,12459.333333333334
1101,15225.0
1102,11871.666666666666
1103,13226.333333333334
1104,11560.0
1105,11547.666666666666
1106,13200.0
1107,12873.333333333334
1108,10953.666666666666
1109,13681.333333333334
1110,11822.666666666666
1111,11948.0
1112,13007.333333333334
1113,12915.333333333334
1114,12643.333333333334
1115,14188.0
1116,14294.333333333334
1117,14956.333333333334
1118,11930.666666666666
1119,10929.666666666666
1120,10492.333333333334
1121,10310.333333333334
1122,10851.333333333334
1123,11854.0
1124,12518.0
1125,12154.333333333334
1126,12172.333333333334
1127,11251.666666666666
1128,11335.666666666666
1129,10880.0
1130,11157.666666666666
1131,11290.333333333334
1132,12926.333333333334
1133,12727.333333333334
1134,11151.333333333334
1135,11122.666666666666
1136,11564.666666666666
1137,14625.333333333334
1138,14309.333333333334
1139,10247.0
1140,11802.0
1141,11135.333333333334
1142,10358.666666666666
1143,11428.666666666666
1144,12687.333333333334
1145,11568.666666666666
1146,11948.666666666666
1147,11901.0
1148,11155.333333333334
1149,10278.0
1150,10584.666666666666
1151,11727.0
1152,12995.333333333334
1153,12875.0
1154,11454.333333333334
1155,14327.666666666666
1156,11987.666666666666
1157,11248.666666666666
1158,12753.0
1159,12268.333333333334
1160,13774.666666666666
1161,11104.0
1162,11323.666666666666
1163,9711.333333333334
1164,13481.333333333334
1165,12447.333333333334
1166,11588.333333333334
1167,11604.0
1168,11321.0
1169,12384.666666666666
1170,11990.333333333334
1171,11175.0
1172,10790.333333333334
1173,23288.0
1174,15351.333333333334
1175,10235.333333333334
1176,9850.333333333334
1177,14394.333333333334
1178,12034.333333333334
1179,10129.333333333334
1180,10190.333333333334
1181,11104.0
1182,13843.0
1183,12385.0
1184,10549.333333333334
1185,11181.333333333334
1186,11820.333333333334
1187,11323.333333333334
1188,11019.0
1189,13236.666666666666
1190,12129.0
1191,11157.0
1192,12763.0
1193,14074.666666666666
1194,11885.0
1195,10837.0
1196,10523.666666666666
1197,10969.666666666666
1198,11760.333333333334
1199,14051.333333333334
1200,14399.333333333334
1201,12786.333333333334
1202,13092.333333333334
1203,14198.333333333334
1204,10552.333333333334
1205,11050.666666666666
1206,13040.0
1207,16773.333333333332
1208,12144.333333333334
1209,11878.0
1210,12535.666666666666
1211,11026.0
1212,12289.0
1213,11481.0
1214,13897.666666666666
1215,12411.666666666666
1216,10915.333333333334
1217,11432.333333333334
1218,12776.0
1219,12427.333333333334
